k,γ,α,xE,expP,xP
500,20,0.2,171.62137069820258,0.6972237693196718,1644.71655720479
500,30,0.2,209.23805294806277,0.8966592485097535,2351.7685470773777
500,40,0.2,,1.0576399810522046,2238.3918268062253
500,50,0.2,156.80159075351628,1.19794565307501,1967.7545624735176
500,60,0.2,109.91979805864165,1.3300892418808352,1552.3775259817965
500,70,0.2,56.17243699948578,1.423252223696764,1087.168231631423
500,80,0.2,36.36327457698555,1.558453169798014,765.8374640791493
500,90,0.2,39.60072834014976,1.7073251454107876,554.0240615602976
500,100,0.2,,1.7858765313324008,376.206516835176
600,10,0.2,72.24959812704144,0.4272238048678257,226.35689561135865
600,20,0.2,216.60017981647067,0.7263178092253129,2070.4740672245225
600,30,0.2,247.47733624399976,0.9268844653493122,2747.9335444984663
600,40,0.2,215.217911469597,1.0830043016066049,2541.356541842899
600,50,0.2,197.67785119907572,1.2415700689305749,2211.966136727036
600,60,0.2,156.3448419157015,1.3803173239873343,1779.56116912855
600,70,0.2,,1.5202495496377364,1404.0729878183374
600,80,0.2,,1.653142544221272,982.735293559595
600,90,0.2,83.44031223345898,1.8235907736588248,694.6235145020747
600,100,0.2,81.76933541987377,1.9343195835590024,529.5471814420215
700,10,0.2,77.35746452424716,0.4439410829834507,309.5695069015733
700,20,0.2,262.305332813854,0.7519099179246467,2478.463256861525
700,30,0.2,282.04781289386045,0.952286596077589,3105.381429602254
700,40,0.2,247.33851248679056,1.108518559862362,2776.4382832442566
700,50,0.2,255.75845490078677,1.2862302798250538,2461.7989034285893
700,60,0.2,211.4998042358182,1.4349827267580089,1974.4094449025715
700,70,0.2,178.63887268561876,1.5792475399060484,1564.3416920540164
700,80,0.2,65.82971869909892,1.6455224283131535,942.508440440708
700,90,0.2,59.77791112384914,1.838506089601028,704.248773455555
700,100,0.2,47.42313741040585,1.9894815651495443,460.7109902600648
800,10,0.2,80.7036536558108,0.4637257183259592,411.7346637541348
800,20,0.2,315.1884936387233,0.7711959657531097,2904.554533917812
800,30,0.2,305.3592123522646,0.9686649184785896,3413.521895300149
800,40,0.2,313.64703470472995,1.151960340173654,3108.868734437125
800,50,0.2,320.3588385921104,1.325264860171829,2729.826990827176
800,60,0.2,261.6375114721332,1.472406814417282,2175.810637657286
800,70,0.2,,1.6505814961820429,1746.7037927266997
800,80,0.2,,1.74280087864095,1119.2230809090945
800,90,0.2,,1.8555224894863445,654.5947509629091
800,100,0.2,,1.9913520363246644,341.00723780651384
900,10,0.2,85.90614156538173,0.4881870936311875,521.5886699826626
900,20,0.2,361.1832026386801,0.7940463876616832,3292.192428452164
900,30,0.2,,0.9893569685540924,3644.803487120698
900,40,0.2,,1.1866765769171683,3366.837879225132
900,50,0.2,398.68165803949296,1.3716102386816829,2948.783964968072
900,60,0.2,,1.5374055906717208,2364.2278790785085
900,70,0.2,322.9010245551697,1.699761040247565,1884.6953863996328
900,80,0.2,,1.808542796740832,1252.8789379090215
900,90,0.2,69.45840749373059,1.9199760887703037,767.4196565827207
900,100,0.2,74.08595004695027,1.9707214179147083,350.21710527993474
1000,10,0.2,93.6774027950843,0.5168056200586022,645.065035048535
1000,20,0.2,,0.8104247769871653,3657.4090064192096
1000,30,0.2,344.6403641208902,1.008596317390711,3864.2769209005855
1000,40,0.2,,1.216836369628845,3604.043932199853
1000,50,0.2,,1.4009243375476983,3155.389156715933
1000,60,0.2,,1.5626045887649074,2567.565325194276
1000,70,0.2,330.1431131375445,1.733714320670618,1919.38470006572
1000,80,0.2,190.19210720393107,1.8493176677402188,1331.8707658166186
1000,90,0.2,,2.0277164172611206,897.8558201116804
1000,100,0.2,,2.0776485152156856,403.67026650356735
100,10,0.25,13.793410724991542,0.2971173253903674,5.860112272374316
100,20,0.25,16.15235205974002,0.4481225331448608,53.31718306674079
100,30,0.25,8.800490627412843,0.5949414531888032,160.20910562399
100,40,0.25,5.4570076871119655,0.6936380042193026,216.68248818382037
100,50,0.25,5.3835684914326505,0.7582562860976897,225.7020258406291
100,60,0.25,9.500638169466546,0.7767119228864499,223.27203949538765
100,70,0.25,22.589818993049693,0.8190896425169027,179.38589267385512
100,80,0.25,48.20166859697716,0.87000161765525,125.96544136904372
100,90,0.25,50.61404104899637,0.8701607100144132,130.5273722607715
100,100,0.25,65.1290958842378,0.8728783672705566,115.00938504475538
200,10,0.25,29.26973673126462,0.3349588309410846,17.545204085967097
200,20,0.25,25.0629367418874,0.497347692317656,173.3141078703574
200,30,0.25,32.91122366205438,0.6867342217641451,534.3645099119221
200,40,0.25,15.59906898890826,0.8153266033292346,626.2090649005886
200,50,0.25,7.782421053204229,0.9019518424739624,583.6081201625638
200,60,0.25,14.726993110467472,0.968355386466362,502.6043489604381
200,70,0.25,34.452151875420334,1.0175826167955035,405.1457885091119
200,80,0.25,52.82749751304373,1.0561705905259131,357.1600520155516
200,90,0.25,72.0406237439042,1.091244855273794,264.2224107126821
200,100,0.25,76.20402012037512,1.133949338869343,223.2154928002095
300,10,0.25,48.49660724331716,0.3599833776106002,30.164832131400367
300,20,0.25,33.77968443005423,0.5478965341382617,376.1276610431859
300,30,0.25,79.99212513514776,0.7439926189065481,1017.4164033633534
300,40,0.25,46.50632045517504,0.8756296215613528,1109.6742167898058
300,50,0.25,21.545210848306457,0.9766326330979954,1000.7729726185994
300,60,0.25,11.651962399563397,1.0593149064007044,860.4642512257083
300,70,0.25,12.549656455644254,1.1421842664142228,725.6667391559934
300,80,0.25,22.601393648270815,1.208949913241007,552.4146714319465
300,90,0.25,,1.2556517072057496,410.08526864066727
300,100,0.25,,1.2982410531573094,319.3631659142493
400,10,0.25,65.60272760989633,0.3783344032164997,46.33048311139952
400,20,0.25,52.68745802856586,0.586854016578363,631.317333962289
400,30,0.25,135.32957905135785,0.7904949076538528,1511.3986078698215
400,40,0.25,93.77475947313177,0.9181369946471576,1617.513013247463
400,50,0.25,58.06722227586964,1.0371177090082897,1447.8299254502483
400,60,0.25,31.372202717967408,1.1379863490415796,1210.4023505552466
400,70,0.25,23.215354970356355,1.2464509440106737,1052.9057064463186
400,80,0.25,15.85693048994456,1.2956477302613458,762.074749767666
400,90,0.25,19.13860326354643,1.3832954925135106,562.7032713693761
400,100,0.25,29.179514812126097,1.458915838624239,403.2335602423176
500,10,0.25,80.23461752018335,0.3986027297747963,67.78568710228195
500,20,0.25,74.90089657982895,0.6160563662753946,894.4184236219781
500,30,0.25,,0.8281650666495092,1941.0790661890949
500,40,0.25,129.30733269463877,0.9552794757262784,2010.4640008383933
500,50,0.25,,1.100132345742107,1915.613497347296
500,60,0.25,83.71748264682758,1.20943377259938,1615.422587677215
500,70,0.25,45.63520144920186,1.3062985051348666,1280.019067733054
500,80,0.25,31.649987224031527,1.3997722378634434,1048.991991606884
500,90,0.25,31.4090111119888,1.5056181677483609,827.7057438367716
500,100,0.25,36.8912039884224,1.6042686476756278,600.6132485522439
600,10,0.25,94.23623663305924,0.428833992718404,96.8091220017974
600,20,0.25,98.4474072145908,0.6405201414982913,1171.390279311381
600,30,0.25,213.3326405564169,0.8626764310918863,2321.184218013166
600,40,0.25,163.83596190681345,0.9890938220661256,2346.12266196775
600,50,0.25,,1.1411804984589076,2268.2161995736524
600,60,0.25,,1.2558614904165952,1959.4071172812803
600,70,0.25,97.75833869264666,1.3711827998273045,1572.0330957972608
600,80,0.25,76.24909446169471,1.4864283136299985,1252.8511054799856
600,90,0.25,60.45412177912274,1.5846325632595415,983.7104116455436
600,100,0.25,82.9057280511757,1.7127251535966463,784.3013760841908
700,10,0.25,108.6174282850346,0.4715531747290158,134.87946805808187
700,20,0.25,,0.6638700270341226,1468.856042971065
700,30,0.25,,0.8853053547518037,2679.5342372995187
700,40,0.25,,1.0140258013021952,2666.613532670707
700,50,0.25,237.01283612093047,1.1836810998314415,2570.2638119346284
700,60,0.25,,1.302765537165415,2223.6164617436257
700,70,0.25,,1.4234785018017924,1872.12485801566
700,80,0.25,,1.5394093238134785,1459.1431253257226
700,90,0.25,74.92128710110751,1.6309347512346202,1099.4903620806049
700,100,0.25,33.59872634842898,1.7137474906906904,730.8818630253634
800,10,0.25,119.95521728244272,0.5156779725212511,180.92936642853547
800,20,0.25,156.76602455636356,0.6840234247867566,1776.2779238952512
800,30,0.25,260.6945893572208,0.9041094730712804,2980.577073818667
800,40,0.25,218.9826235291002,1.0365544653881822,2907.775519631864
800,50,0.25,298.45747038662995,1.2193637901482604,2863.5890537703413
800,60,0.25,257.42043609978253,1.3487502094690789,2449.7674569193364
800,70,0.25,,1.4757402042418184,2003.9113385485523
800,80,0.25,183.01172699111723,1.5973712104837368,1643.0512956755888
800,90,0.25,147.4037885013611,1.715633866238906,1282.490342639244
800,100,0.25,26.376407958526045,1.7270102355239385,733.5845752398575
900,10,0.25,124.24711084704448,0.5611372621506283,238.6431862668105
900,20,0.25,187.8961089967813,0.7032939443746756,2096.4382608392984
900,30,0.25,,0.9138176927971234,3247.641108446667
900,40,0.25,240.24506025470347,1.0553849929912198,3114.1135452724507
900,50,0.25,,1.2501017060809014,3132.691834554668
900,60,0.25,,1.388185394821863,2706.405366854582
900,70,0.25,286.2376696819983,1.5170103133923818,2253.1892923773653
900,80,0.25,,1.657086697295895,1835.9153245452192
900,90,0.25,222.7596775875159,1.7774483604853932,1462.4829483944518
900,100,0.25,55.61653980761015,1.8305399122034027,837.6925352180916
1000,10,0.25,123.49336526870876,0.6053526199785094,305.5605109793018
1000,20,0.25,214.69941039671065,0.7200313950670846,2394.1580465875013
1000,30,0.25,274.1664743526095,0.9260537558725258,3507.448003999933
1000,40,0.25,260.70822160840686,1.079710651514136,3301.442395012592
1000,50,0.25,412.1850506221415,1.2762727764792487,3395.51152265514
1000,60,0.25,,1.4266847370118594,2935.1511135375167
1000,70,0.25,,1.5705113363457914,2449.2109706121087
1000,80,0.25,,1.7111832143955663,2024.9183909887736
1000,90,0.25,308.01576633325124,1.845591567883461,1602.4399583956938
1000,100,0.25,215.0092830084094,1.9515193830789015,1187.569765483926
100,10,0.3,15.402643449337582,0.2924417001419031,1.945646818658788
100,20,0.3,19.517975671658206,0.3908538322533886,20.980897404951584
100,30,0.3,14.26776787067896,0.5199386079099162,87.36276129622574
100,40,0.3,9.289737181437337,0.6244063048444369,148.7660138353925
100,50,0.3,8.935361898976808,0.6957874923670377,169.70412552782977
100,60,0.3,12.68082396436634,0.7343670134368993,167.7566332928878
100,70,0.3,18.87627495645716,0.7530115741285053,163.13561102289157
100,80,0.3,20.454730076043344,0.7587769281260034,148.04225292619216
100,90,0.3,39.506497796924,0.7863115271830131,113.75096032824192
100,100,0.3,71.37497622089927,0.809071142916539,84.8171225414067
200,10,0.3,31.32185509383008,0.3197699897172827,5.605493631477364
200,20,0.3,31.649986087160507,0.4347877076619656,70.91553686585821
200,30,0.3,28.994834393975392,0.5875000260182454,302.7240615313041
200,40,0.3,20.589799948199268,0.7271011369380694,483.324550431816
200,50,0.3,11.427111164307224,0.8147321347650139,482.95088840119456
200,60,0.3,17.607594048113224,0.8821951870521073,432.8623588317219
200,70,0.3,37.85617226622493,0.9341210662832792,363.47326221494575
200,80,0.3,54.65976199949,0.969938581497666,310.63816203705306
200,90,0.3,80.63658445738858,1.0047985994603834,252.9216818795155
200,100,0.3,98.06131645841772,1.031067729055846,222.61764512297785
300,10,0.3,51.16755054383689,0.3489163231325514,9.87429594632844
300,20,0.3,41.65535426061261,0.4720974286264031,145.56507662903513
300,30,0.3,,0.6410571873027379,622.0395061925568
300,40,0.3,48.34367837349949,0.7829375774196913,913.7399274632774
300,50,0.3,22.49587777666607,0.8841734313879747,899.3850755685061
300,60,0.3,13.29686878966849,0.9612047023199756,784.7496022837504
300,70,0.3,16.335544078642847,1.0348082413448567,660.9074922998127
300,80,0.3,21.368407099813837,1.0917771981619775,583.1202968260523
300,90,0.3,56.88396280481874,1.1322583511961284,437.7865039504628
300,100,0.3,80.84486604947101,1.1578409286434692,357.9385347085521
400,10,0.3,76.36019887920614,0.39786950794813,15.453374194114136
400,20,0.3,52.76267770875259,0.5073135026364112,244.74813042708408
400,30,0.3,81.01463458641196,0.6907583170672097,974.7675325390176
400,40,0.3,87.75275213440025,0.8314432474209922,1363.7446695646604
400,50,0.3,49.79188148580186,0.931298232029666,1330.2176509482583
400,60,0.3,,1.0247517151708745,1192.3193664189666
400,70,0.3,13.43081652330181,1.1012261102046317,983.868344705507
400,80,0.3,8.358673695878112,1.1839112403120862,829.3889382264919
400,90,0.3,17.73236140056567,1.2284751106043228,684.91308418315
400,100,0.3,,1.2965472243920375,528.8487197901203
500,10,0.3,105.2071606708221,0.4584652739260855,22.03465087051836
500,20,0.3,63.77566659251968,0.5371780268244717,371.247433732034
500,30,0.3,114.10745299605168,0.7310874689689882,1324.065532953823
500,40,0.3,112.59557465108306,0.8620211604199324,1753.3406453677671
500,50,0.3,78.31900053156126,0.9704187822918008,1704.772926115025
500,60,0.3,,1.0846363796967031,1619.0427039905449
500,70,0.3,,1.1781380438044962,1385.3873472688597
500,80,0.3,21.11342693826657,1.2654255868272652,1157.965763374924
500,90,0.3,11.467433004872166,1.3372470272617432,923.4291530306208
500,100,0.3,13.195198104826764,1.3966408576044398,750.1025651265363
600,10,0.3,130.72357433617665,0.5164740702528372,29.1459722667176
600,20,0.3,74.57241885809559,0.564411183021921,511.67949563339965
600,30,0.3,145.46640311477873,0.7614872895951836,1654.8781093055309
600,40,0.3,135.892562627451,0.8963037405379778,2085.675955876027
600,50,0.3,108.07219241905996,1.000103027611794,2049.647208835383
600,60,0.3,,1.1347948723535113,1964.1676321480168
600,70,0.3,83.76512399698166,1.2277823468210118,1734.607843597275
600,80,0.3,53.97718377692601,1.3214804542569512,1438.901744438948
600,90,0.3,27.72701511063101,1.3982161393948191,1134.4785531347245
600,100,0.3,29.805155703258848,1.4856446196463446,935.9594574366585
700,10,0.3,141.5827992822205,0.5664734421726096,43.30235291240699
700,20,0.3,84.05762754928347,0.5882926507751867,664.7196630110097
700,30,0.3,,0.7897333952654803,1985.8433992058824
700,40,0.3,,0.918575658737274,2403.8251638757733
700,50,0.3,134.3789417799631,1.0272383933639102,2334.6364242641357
700,60,0.3,,1.1734823596609274,2296.99790349055
700,70,0.3,,1.2769663349910916,2012.6615161203429
700,80,0.3,109.45722368533978,1.3763066205424097,1724.8095568422314
700,90,0.3,,1.4615121917654603,1367.2836282217586
700,100,0.3,,1.555605242901798,1126.631237515789
800,10,0.3,137.8870878448562,0.6156593978369436,66.48835177945556
800,20,0.3,96.8113122180726,0.6150834522689297,823.7860447976615
800,30,0.3,214.02913457515788,0.8147173780106749,2304.482559003017
800,40,0.3,170.48199252882776,0.9400064222229624,2664.6590263705048
800,50,0.3,158.34275139758367,1.052921706956585,2552.372815494284
800,60,0.3,221.33212480684745,1.2103159023684618,2613.1527179439768
800,70,0.3,193.54064770096065,1.3234217300088833,2276.608549615731
800,80,0.3,160.52714847840343,1.420138404784957,1955.0533624054644
800,90,0.3,128.67057125989788,1.5160556139717971,1629.5349022151024
800,100,0.3,101.47809436353548,1.6088963355768608,1300.896309880126
900,10,0.3,125.3016509308995,0.6580023222610617,94.82225971968994
900,20,0.3,110.19049666349912,0.6451176564129827,990.3753811121824
900,30,0.3,246.22040388429292,0.8367995735721627,2606.8082985386504
900,40,0.3,187.74767188211823,0.9582485307092328,2913.346286808418
900,50,0.3,190.70704077896,1.0897492489113243,2798.490641586551
900,60,0.3,271.64426993777323,1.2416655356677284,2871.1164198079987
900,70,0.3,,1.358562480385924,2543.998280699572
900,80,0.3,,1.4676004538163132,2181.3562598832705
900,90,0.3,,1.5710159207032337,1834.8245603311352
900,100,0.3,148.6792291616003,1.6643502532108494,1455.388546373587
1000,10,0.3,109.12758179964057,0.6991209538048454,127.42261696920504
1000,20,0.3,130.1960958670658,0.6850869662735314,1171.4461027362893
1000,30,0.3,275.7020578134085,0.8587366637234318,2881.3779566699054
1000,40,0.3,,0.9749055880414872,3139.9357820325067
1000,50,0.3,,1.1279914889834854,3185.2782186443847
1000,60,0.3,,1.2744286079786238,3102.80349792349
1000,70,0.3,,1.3934496837697838,2739.377129620153
1000,80,0.3,,1.509786530740419,2385.932551260502
1000,90,0.3,268.46672903678314,1.611365370042484,2052.0755582705738
1000,100,0.3,,1.7142415605184569,1640.165329144923
100,10,0.35,14.619214672495708,0.2861604843067025,0.5789554574529817
100,20,0.35,23.271212212602265,0.3528061710557871,6.309102735510274
100,30,0.35,21.430179003362596,0.4430709925770342,33.46334602829154
100,40,0.35,15.89526913297581,0.5453764659536182,86.31479864266161
100,50,0.35,13.161870617839728,0.6220092204511511,122.34258385733904
100,60,0.35,15.360988592972497,0.6781885244279551,134.96256632251558
100,70,0.35,19.498070506148224,0.7015979391047803,132.0543861414785
100,80,0.35,27.438133475269325,0.7247917606555355,126.0354256395838
100,90,0.35,31.46887560853752,0.7245863689619462,123.60209681378352
100,100,0.35,33.82780333867699,0.7256989084692841,115.6233410516936
200,10,0.35,31.984407044636583,0.3350198678639775,1.791158624768933
200,20,0.35,44.99399581936305,0.3945832660499873,21.447104729918053
200,30,0.35,33.97444350279901,0.4944031711045005,112.95164557047823
200,40,0.35,28.19123374197886,0.6232998497540381,305.64448743444194
200,50,0.35,19.116426614098128,0.7246842100838621,384.8736727858876
200,60,0.35,19.71194567194353,0.7949199899741991,379.3309471358141
200,70,0.35,32.775561800781254,0.851512543164216,340.3327262362939
200,80,0.35,58.49682450195306,0.8848626019114293,292.8031298078424
200,90,0.35,85.87027820912455,0.924276557244746,243.8408423771402
200,100,0.35,104.83274542758907,0.9454262048209704,210.7284140172536
300,10,0.35,58.6604859883253,0.4268235452279218,3.7996967934394528
300,20,0.35,60.8461160171862,0.4251971306051576,46.44366555832529
300,30,0.35,43.54388570707694,0.5463702512384744,244.58213163759183
300,40,0.35,45.96253922400892,0.6783164973285818,616.3922092938925
300,50,0.35,31.7459710111743,0.7812744714207946,761.2251594366595
300,60,0.35,18.285898420428,0.8618725738661915,747.4732806210677
300,70,0.35,20.19738449599253,0.9263615141717628,651.9676493440708
300,80,0.35,33.1369525721268,0.9834416408276834,550.787758867237
300,90,0.35,46.31350668225497,1.038409741680567,470.9879453321663
300,100,0.35,75.73229590579867,1.067161289700466,392.7197057559051
400,10,0.35,94.95149384868196,0.5120343209076202,3.166588525626851
400,20,0.35,78.10294013309274,0.4544369120306559,77.31401576177213
400,30,0.35,55.229603955365405,0.5813599384503481,410.8219219355739
400,40,0.35,72.3212912937546,0.7304293706907532,948.8609493132802
400,50,0.35,54.39079646241545,0.8268667859778384,1156.9775376276637
400,60,0.35,,0.9160586895250424,1124.7084218004431
400,70,0.35,,0.9858593515066342,1018.2094623064296
400,80,0.35,20.402235453795043,1.0464954785985745,849.8581317289212
400,90,0.35,17.349092202832043,1.1191664294907169,736.1180207403451
400,100,0.35,35.530273024545735,1.1654518603662818,601.7882588131132
500,10,0.35,123.34459969154692,0.5777760487909839,3.411638868391892
500,20,0.35,94.783340698435,0.486500555946295,117.2155744285718
500,30,0.35,67.11708212554457,0.6162633273590123,598.40173033638
500,40,0.35,98.26557871520778,0.7695957511280952,1277.3610863500187
500,50,0.35,77.41961723595033,0.866266026433548,1524.6228532561029
500,60,0.35,,0.954676790444871,1491.8053664346123
500,70,0.35,36.812041590846,1.0543686749854793,1406.6251291514186
500,80,0.35,,1.1240015716386005,1243.8447136129785
500,90,0.35,9.344763727266544,1.1958411143960623,1060.1105666803987
500,100,0.35,,1.253017015723464,861.079408032635
600,10,0.35,132.43468777216663,0.6269574521472605,6.724001664781027
600,20,0.35,109.77544403228762,0.5293642084029802,171.01662773146916
600,30,0.35,81.82364656385485,0.6444959146878926,791.8131790725796
600,40,0.35,123.83570588925691,0.8024651879630167,1590.3430407675169
600,50,0.35,95.33667563908423,0.9007767477588146,1833.6674703316191
600,60,0.35,73.19701130064547,0.9869328796770503,1816.107830847819
600,70,0.35,69.68267817165639,1.0991290464846764,1755.7742389576438
600,80,0.35,43.31033012755144,1.1767037877572846,1542.801877618566
600,90,0.35,24.00192747013428,1.248054084338271,1327.3467615095965
600,100,0.35,12.416988242662992,1.316508420475761,1091.3666849478675
700,10,0.35,126.16471160151946,0.6707950366307956,12.629436456111035
700,20,0.35,125.2353329709198,0.5836974016168215,233.85944937534927
700,30,0.35,98.17289256039123,0.6722186333454608,1001.774493632226
700,40,0.35,152.76253023107932,0.8297052227306232,1900.5649612578816
700,50,0.35,,0.9249247664212932,2118.145495008873
700,60,0.35,,1.0177041542409333,2060.810592254717
700,70,0.35,110.34851675496644,1.1390056366689458,2080.3459445077788
700,80,0.35,,1.2219580529305814,1818.396621977385
700,90,0.35,57.651813441795234,1.30120339062934,1607.20201568401
700,100,0.35,39.45425309104422,1.3771333713273894,1348.9145152678022
800,10,0.35,111.76876651691214,0.7076408227236446,20.61717706993351
800,20,0.35,139.88864791057102,0.641547363005565,303.40252551400874
800,30,0.35,115.322338201241,0.6996159682001586,1213.2143519582362
800,40,0.35,,0.859426682431131,2177.103841036409
800,50,0.35,126.7299894340146,0.9483726382189094,2365.772321645076
800,60,0.35,109.0160618465344,1.0432321153409856,2270.6143560787336
800,70,0.35,152.92719669356356,1.1733550632895235,2376.5280724843697
800,80,0.35,,1.2628118480616672,2106.7372496171306
800,90,0.35,,1.347979106381243,1838.0932631515896
800,100,0.35,69.55289674360215,1.4196502574797587,1568.1757210981068
900,10,0.35,95.9588268976122,0.7436121320785277,29.86543676686148
900,20,0.35,153.44653020758292,0.6984222430349774,374.29869019830784
900,30,0.35,130.00967598520964,0.7253117077464206,1400.4202373266671
900,40,0.35,,0.8816776928394319,2438.453903383679
900,50,0.35,141.91718303566202,0.9694806745380904,2588.447030136693
900,60,0.35,137.7880385431816,1.0716040776019398,2554.194691495004
900,70,0.35,,1.2100164550777657,2604.124606706101
900,80,0.35,169.8535915648381,1.2970502844719654,2369.5003763515097
900,90,0.35,142.90626823303054,1.3896089926315136,2060.562185005986
900,100,0.35,,1.470840650525033,1773.7553620755616
1000,10,0.35,81.89617850673625,0.7776113227018464,39.65568673388505
1000,20,0.35,165.20935592307305,0.7520207498786823,440.3537508288011
1000,30,0.35,146.21665489575108,0.756375745695893,1574.7342448045374
1000,40,0.35,214.87009826335452,0.8982855955623048,2657.133277337002
1000,50,0.35,156.33820963699236,0.9867611174386912,2799.960973545046
1000,60,0.35,,1.111855060260477,2875.9815187926183
1000,70,0.35,234.65946632212453,1.2416564768371945,2819.558848137874
1000,80,0.35,,1.3308613127270852,2604.014709504941
1000,90,0.35,,1.4268334633078033,2278.4442338305885
1000,100,0.35,166.47062971759132,1.5137095922991748,1955.5971961153728
100,10,0.4,13.797532675866384,0.3046612049563824,0.2304619634959778
100,20,0.4,25.662773718264308,0.3356796190979267,1.3028894916370473
100,30,0.4,29.501035959179585,0.3876159734178784,8.171571945523269
100,40,0.4,24.458403566122293,0.4540466624182324,32.75454756613372
100,50,0.4,19.93858497495937,0.5363508319312184,69.21065493881105
100,60,0.4,17.956061385900632,0.5996414035379873,95.69043454341644
100,70,0.4,20.56417339543315,0.6430051154538041,106.48511218682478
100,80,0.4,26.612582505957544,0.6732561272245997,108.05814408901207
100,90,0.4,30.33005871177685,0.6874483899313121,106.81792946945076
100,100,0.4,38.04910207447062,0.7079129388827338,101.37382475074604
200,10,0.4,30.562273626549413,0.4435967378528257,2.1387001569870465
200,20,0.4,47.31500929265924,0.3678489313692433,5.552482472752524
200,30,0.4,54.99653132110728,0.4335294295412008,29.12604840006996
200,40,0.4,42.81638871391706,0.5149682825386247,107.55243693775746
200,50,0.4,30.994832595606244,0.6120416949526668,246.8802457389764
200,60,0.4,24.527684076412456,0.6938316246332982,311.22166758957405
200,70,0.4,28.99681508848143,0.7572012340071091,308.85565392939753
200,80,0.4,43.2036766559931,0.8050436012677038,283.8343859188382
200,90,0.4,69.63547466182351,0.8399731257991174,247.27638527469205
200,100,0.4,97.17795267806412,0.8647544373502897,214.9427726242674
300,10,0.4,62.995594643871534,0.5688348324035304,0.9202988988048952
300,20,0.4,72.05192479011023,0.4104055302545157,12.065267330491768
300,30,0.4,68.93719346548045,0.4687346771866896,68.11283870636574
300,40,0.4,54.718528353670095,0.5648943013517223,237.1904057307825
300,50,0.4,44.79920743351226,0.6722500678748629,498.4439075173535
300,60,0.4,31.023053442895915,0.7510535906039573,624.6391757951924
300,70,0.4,23.050736054854923,0.8222679824596986,625.8553560004138
300,80,0.4,29.529610611892736,0.8770513964131518,569.1509461266729
300,90,0.4,48.93140809049344,0.9210726969668582,489.6109931520522
300,100,0.4,63.54007609217506,0.9722207077024853,428.6293662508277
400,10,0.4,90.29424370735224,0.6534528006751268,0.2762928122167233
400,20,0.4,99.24159225482714,0.4789010399696351,23.88106312609064
400,30,0.4,83.00376951392228,0.5022733892074492,119.5352932720186
400,40,0.4,64.968275298627,0.6053394759670716,398.9456494104144
400,50,0.4,63.00639336087323,0.7201413491683667,784.2682342460204
400,60,0.4,44.92949533252655,0.7991883967892546,969.6148389736052
400,70,0.4,28.24158550411531,0.8722983555607876,983.6007618133234
400,80,0.4,22.130455317636056,0.93404317917466,895.496505523197
400,90,0.4,30.092378715748257,0.982896537682037,789.5584066531655
400,100,0.4,47.53018820992386,1.030122099987975,663.9442670060228
500,10,0.4,101.12580153250984,0.7061078203596073,1.3943136725810097
500,20,0.4,132.38311912615828,0.5527853134225751,34.575589268605526
500,30,0.4,97.2025498095024,0.5367920848288514,183.8129134921488
500,40,0.4,74.05665203347547,0.6398340319212822,584.7798732527481
500,50,0.4,82.39230811187811,0.7602819033299837,1065.8216738081896
500,60,0.4,60.85796940246166,0.8412777429910667,1289.9418095784326
500,70,0.4,41.44035775945103,0.9128124248459976,1330.977599472491
500,80,0.4,,0.9955470877225484,1281.4433159985078
500,90,0.4,16.470366641969665,1.0596889298582342,1141.3272281029936
500,100,0.4,13.175491342015489,1.108185375436065,1005.4172694946328
600,10,0.4,98.46568442676916,0.7422678868666418,2.640522055484405
600,20,0.4,163.585888455327,0.623365834413405,45.22374366797599
600,30,0.4,111.47514343694336,0.5778121833614188,258.06601764564647
600,40,0.4,88.48437560664868,0.6740901654890474,779.1919322419714
600,50,0.4,101.43746451027378,0.7925667869704771,1358.4040373000732
600,60,0.4,76.8517446326479,0.8733058000132753,1584.1088329530753
600,70,0.4,55.14544826518686,0.9496729685439156,1619.976152248677
600,80,0.4,51.73503036274208,1.041738867260415,1635.4028134644868
600,90,0.4,30.262275423202937,1.1064336762873672,1476.9370167483546
600,100,0.4,15.389868379087776,1.168015808612494,1293.0888786300377
700,10,0.4,89.53026091126965,0.7708312751800906,3.827294405081755
700,20,0.4,184.00825164419797,0.6874368774303813,60.9089176676598
700,30,0.4,122.59927968442918,0.6312194906736066,350.6016517413576
700,40,0.4,103.42117521180418,0.706022683778487,981.345018000538
700,50,0.4,124.13898624825735,0.825669781937713,1630.0854785892702
700,60,0.4,,0.9006201179845438,1851.087603742276
700,70,0.4,,0.9793118524472568,1880.2947640502448
700,80,0.4,,1.0843440371261186,1931.7588087236095
700,90,0.4,,1.150889276241024,1775.379416746874
700,100,0.4,,1.218773081938687,1568.9525408117413
800,10,0.4,78.46375607821624,0.7994572934657843,5.265488153496028
800,20,0.4,192.51599566036825,0.7494030826193977,81.60789575934795
800,30,0.4,135.79433176199277,0.6909334145128649,447.6821739556164
800,40,0.4,118.9815890420162,0.7362518492111786,1167.1866020602388
800,50,0.4,144.9295858649486,0.8527220960664172,1880.809382093402
800,60,0.4,105.00731550122946,0.9275548618048964,2095.3535345677483
800,70,0.4,83.46977485906629,1.0037531617416848,2107.338937763598
800,80,0.4,110.71009511121264,1.1207693968871109,2192.076506999741
800,90,0.4,90.80751351816627,1.188797170067304,2061.6032216825406
800,100,0.4,,1.260281108562891,1828.2617547982045
